time,ax,ay,az,fx,fy,fz,tx,ty,tz
10646,-3.50557,0,-7.927,-0.79333,-0.684938,-4.81123,-0.275951,-0.283496,-0.0095758
10647,-3.50677,0,-7.92618,-0.792961,-0.675333,-4.81913,-0.276399,-0.281343,-0.0109467
10648,-3.50798,0,-7.92537,-0.790517,-0.665548,-4.83419,-0.27641,-0.277609,-0.0121233
10649,-3.50919,0,-7.92455,-0.786038,-0.659866,-4.84421,-0.276012,-0.275184,-0.0130507
10650,-3.51039,0,-7.92373,-0.785161,-0.662786,-4.84463,-0.27564,-0.275438,-0.0121472
10651,-3.5116,0,-7.92292,-0.785951,-0.670681,-4.83499,-0.27539,-0.277756,-0.0109709
10652,-3.51281,0,-7.9221,-0.786688,-0.679551,-4.82359,-0.275305,-0.28027,-0.0102528
10653,-3.51401,0,-7.92129,-0.786433,-0.683402,-4.81967,-0.275202,-0.281098,-0.00978493
10654,-3.51522,0,-7.92048,-0.78387,-0.68152,-4.8265,-0.275026,-0.2799,-0.00970841
10655,-3.51642,0,-7.91966,-0.781042,-0.676034,-4.83676,-0.274898,-0.277766,-0.0102803
10656,-3.51762,0,-7.91885,-0.781831,-0.670806,-4.84249,-0.275132,-0.276391,-0.0111711
10657,-3.51883,0,-7.91803,-0.785688,-0.670253,-4.83817,-0.275655,-0.276996,-0.0118902
10658,-3.52003,0,-7.91722,-0.790646,-0.673382,-4.82633,-0.276187,-0.279379,-0.0118776
10659,-3.52123,0,-7.9164,-0.794099,-0.677946,-4.81754,-0.276271,-0.281527,-0.0111123
10660,-3.52243,0,-7.91559,-0.792595,-0.679969,-4.8189,-0.275872,-0.281616,-0.0105222
10661,-3.52364,0,-7.91478,-0.786951,-0.679288,-4.82797,-0.275091,-0.279962,-0.00988399
10662,-3.52484,0,-7.91396,-0.780344,-0.676375,-4.83903,-0.274528,-0.27774,-0.00995427
10663,-3.52604,0,-7.91315,-0.77783,-0.673631,-4.8441,-0.274559,-0.276452,-0.0106817
10664,-3.52724,0,-7.91234,-0.781749,-0.67203,-4.84115,-0.275246,-0.276993,-0.011533
10665,-3.52844,0,-7.91152,-0.788969,-0.672602,-4.83187,-0.276004,-0.278848,-0.0117631
10666,-3.52964,0,-7.91071,-0.792958,-0.675416,-4.82257,-0.276473,-0.280524,-0.0117953
10667,-3.53083,0,-7.9099,-0.791641,-0.677652,-4.82191,-0.276263,-0.2809,-0.011054
10668,-3.53203,0,-7.90909,-0.78513,-0.678075,-4.82909,-0.275432,-0.279867,-0.0104406
10669,-3.53323,0,-7.90827,-0.778316,-0.678405,-4.83956,-0.27462,-0.277914,-0.0101564
10670,-3.53443,0,-7.90746,-0.776365,-0.678278,-4.84294,-0.274314,-0.277259,-0.010013
10671,-3.53562,0,-7.90665,-0.780778,-0.678391,-4.8398,-0.274835,-0.278177,-0.0102756
10672,-3.53682,0,-7.90584,-0.788635,-0.679234,-4.83016,-0.275696,-0.279756,-0.0107736
10673,-3.53802,0,-7.90503,-0.795758,-0.678683,-4.82281,-0.276424,-0.281024,-0.0109152
10674,-3.53921,0,-7.90422,-0.795702,-0.67691,-4.82149,-0.276528,-0.281306,-0.0109003
10675,-3.54041,0,-7.90341,-0.791782,-0.675113,-4.82834,-0.276074,-0.280038,-0.0106915
10676,-3.5416,0,-7.90259,-0.787149,-0.674806,-4.83805,-0.275372,-0.278093,-0.0104645
10677,-3.5428,0,-7.90178,-0.782572,-0.675515,-4.8423,-0.274745,-0.277479,-0.0101383
10678,-3.54399,0,-7.90097,-0.781946,-0.678948,-4.83917,-0.274781,-0.278252,-0.00993253
10679,-3.54518,0,-7.90016,-0.785832,-0.681155,-4.83291,-0.27525,-0.279349,-0.0102699
10680,-3.54638,0,-7.89935,-0.789709,-0.68181,-4.82839,-0.275826,-0.280181,-0.0104809
10681,-3.54757,0,-7.89854,-0.79024,-0.678958,-4.82879,-0.276096,-0.280219,-0.0107184
10682,-3.54876,0,-7.89773,-0.78784,-0.676075,-4.83365,-0.275963,-0.279533,-0.0107988
10683,-3.54995,0,-7.89692,-0.784979,-0.675461,-4.83893,-0.275747,-0.278373,-0.0110881
10684,-3.55114,0,-7.89611,-0.783652,-0.676579,-4.8392,-0.275429,-0.278217,-0.0111871
10685,-3.55233,0,-7.8953,-0.785648,-0.679189,-4.83648,-0.27535,-0.278652,-0.010898
10686,-3.55352,0,-7.89449,-0.786765,-0.682467,-4.83053,-0.275455,-0.279825,-0.0106765
10687,-3.55471,0,-7.89368,-0.789642,-0.682368,-4.82697,-0.275683,-0.28071,-0.0101061
10688,-3.5559,0,-7.89288,-0.791892,-0.680234,-4.82712,-0.275892,-0.280975,-0.00960179
10689,-3.55709,0,-7.89207,-0.791842,-0.677777,-4.82944,-0.276175,-0.280574,-0.0104396
10690,-3.55828,0,-7.89126,-0.793002,-0.676105,-4.83189,-0.276253,-0.279679,-0.0107467
10691,-3.55947,0,-7.89045,-0.792516,-0.675052,-4.83541,-0.276173,-0.279417,-0.0103577
10692,-3.56065,0,-7.88964,-0.791571,-0.676305,-4.83602,-0.276002,-0.279544,-0.0101262
10693,-3.56184,0,-7.88883,-0.789458,-0.67826,-4.83512,-0.275759,-0.279459,-0.0104221
10694,-3.56303,0,-7.88802,-0.788533,-0.679239,-4.83733,-0.275517,-0.279024,-0.00977029
10695,-3.56421,0,-7.88722,-0.785636,-0.679184,-4.83823,-0.275275,-0.278862,-0.00963543
