time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z
236385,-0.0188967,-1.11609,0.0933449,-0.816296,-0.857952,9.61237,0.4167,-1.10113,-0.159108
237029,-0.0188957,-1.11609,0.092793,-0.468244,-0.903392,9.58636,0.417006,-1.0991,-0.158857
238461,-0.0188946,-1.11609,0.0922411,-0.314772,-0.933696,9.55708,0.417607,-1.09716,-0.158918
239855,-0.0188936,-1.11609,0.0916892,-0.647355,-0.8577,9.56854,0.416502,-1.09958,-0.15841
240285,-0.0227819,-1.16681,0.0924221,-0.647354,-0.8577,9.56802,0.416502,-1.09958,-0.15841
241324,-0.0227809,-1.16681,0.0918702,-1.16694,-0.931179,9.57819,0.417476,-1.10434,-0.157253
242728,-0.0227799,-1.16681,0.0913183,-1.59377,-0.914252,9.58635,0.417232,-1.11049,-0.156897
244167,-0.0227788,-1.16681,0.0907664,-1.61934,-0.830966,9.59752,0.416435,-1.11385,-0.157247
244202,-0.0236966,-1.03669,0.0918296,-1.61934,-0.830966,9.597,0.416435,-1.11385,-0.157247
244958,-0.0236966,-1.03669,0.0918296,-1.61934,-0.830966,9.597,0.416435,-1.11385,-0.157247
245605,-0.0236935,-1.03669,0.0912204,-1.26835,-0.85433,9.58563,0.416749,-1.11395,-0.156348
247070,-0.0236904,-1.03669,0.0906111,-0.748995,-0.770333,9.60214,0.41496,-1.11069,-0.156901
248256,-0.0327101,-1.14426,0.0881831,-0.748992,-0.770332,9.60157,0.41496,-1.11068,-0.156901
248489,-0.032707,-1.14426,0.0875739,-0.473647,-0.896388,9.59821,0.416155,-1.10838,-0.157446
249934,-0.0327039,-1.14426,0.0869647,-0.573824,-0.887353,9.63957,0.416111,-1.10831,-0.157449
251369,-0.0327008,-1.14426,0.0863554,-0.957212,-0.798664,9.71168,0.414938,-1.11175,-0.156825
252199,-0.0372576,-1.17836,0.0895029,-0.957209,-0.798664,9.71111,0.414938,-1.11175,-0.156825
252774,-0.0372545,-1.17836,0.0888937,-1.20123,-0.999982,9.73019,0.416976,-1.11516,-0.156987
254212,-0.0372514,-1.17836,0.0882845,-1.06631,-0.914589,9.7739,0.4164,-1.11607,-0.157064
254989,-0.0372514,-1.17836,0.0882845,-1.06631,-0.914589,9.7739,0.4164,-1.11607,-0.157064
255658,-0.0372493,-1.17836,0.0876123,-0.65765,-0.844375,9.79781,0.415521,-1.11393,-0.156305
256118,-0.0147237,-1.10048,0.0902585,-0.657649,-0.844375,9.79719,0.415521,-1.11393,-0.156305
257095,-0.0147216,-1.10048,0.0895864,-0.091608,-0.941794,9.7954,0.416612,-1.10868,-0.156725
258552,-0.0147196,-1.10048,0.0889142,0.114684,-0.912459,9.82109,0.41654,-1.10574,-0.157307
259930,-0.00757143,-1.00947,0.0846401,0.114686,-0.912459,9.82046,0.41654,-1.10574,-0.157307
259942,-0.00756937,-1.00947,0.0839679,0.0155598,-0.893366,9.85232,0.416087,-1.10413,-0.157025
261366,-0.0075673,-1.00947,0.0832958,-0.371622,-0.985994,9.89675,0.417532,-1.10646,-0.156312
262793,-0.00756524,-1.00947,0.0826237,-0.556994,-0.958752,9.91922,0.417432,-1.10799,-0.156997
263767,-0.00389233,-0.979614,0.0805913,-0.556992,-0.958752,9.91859,0.417432,-1.10799,-0.156997
264229,-0.00389026,-0.979614,0.0799192,-0.44754,-0.877571,9.96709,0.416821,-1.10799,-0.156915
265009,-0.00389026,-0.979614,0.0799192,-0.44754,-0.877571,9.96709,0.416821,-1.10799,-0.156915
265646,-0.00388717,-0.979614,0.0792566,0.0304687,-0.964206,9.95905,0.417792,-1.10434,-0.156508
267052,-0.00388407,-0.979614,0.0785939,0.67714,-0.908782,9.9548,0.417452,-1.09724,-0.156607
267692,0.00742671,-1.06157,0.0877646,0.677142,-0.908782,9.95418,0.417452,-1.09724,-0.156607
268528,0.00742981,-1.06157,0.0871019,1.05431,-0.895368,9.96431,0.417149,-1.09132,-0.1571
269978,0.00743291,-1.06157,0.0864393,1.01319,-1.0419,9.92117,0.419053,-1.08691,-0.157401
271408,0.007436,-1.06157,0.0857766,0.430989,-0.960885,9.9073,0.418516,-1.08924,-0.156841
271642,0.0132394,-0.881267,0.0844469,0.430991,-0.960885,9.90668,0.418516,-1.08924,-0.156841
272854,0.0132425,-0.881267,0.0837843,-0.0784243,-0.892727,9.86275,0.417796,-1.09173,-0.157202
274283,0.0132456,-0.881267,0.0831216,-0.42417,-0.808216,9.80594,0.416883,-1.09548,-0.156651
275091,0.0132456,-0.881267,0.0831216,-0.42417,-0.808216,9.80594,0.416883,-1.09548,-0.156651
275546,0.0142908,-0.823243,0.0827583,-0.424166,-0.808217,9.80535,0.416883,-1.09548,-0.156651
275714,0.014295,-0.823243,0.0821199,-0.166143,-0.804283,9.74927,0.416116,-1.09415,-0.156392
277113,0.0142991,-0.823243,0.0814815,0.335378,-0.858931,9.71481,0.416372,-1.08948,-0.156805
278572,0.0143032,-0.823243,0.0808431,0.71175,-0.873063,9.69473,0.416059,-1.08486,-0.157791
279478,-0.0096473,-1.01836,0.0810338,0.711754,-0.873063,9.69414,0.416059,-1.08486,-0.157791
279987,-0.00964317,-1.01836,0.0803955,0.697754,-1.0412,9.67084,0.418041,-1.08139,-0.158178
281453,-0.00963905,-1.01836,0.0797571,0.0770457,-0.976601,9.61582,0.41807,-1.08531,-0.15769
282890,-0.00963492,-1.01836,0.0791187,-0.430232,-0.786191,9.58798,0.416083,-1.08864,-0.157938
283483,-0.0219374,-0.936371,0.0846785,-0.430228,-0.786191,9.58738,0.416083,-1.08864,-0.157938
284296,-0.0219333,-0.936371,0.0840401,-0.830365,-0.730549,9.53052,0.415242,-1.09428,-0.157204
285164,-0.0219333,-0.936371,0.0840401,-0.830365,-0.730549,9.53052,0.415242,-1.09428,-0.157204
285681,-0.0219302,-0.93637,0.0834366,-0.570368,-0.812037,9.46263,0.415568,-1.09385,-0.15689
287168,-0.0219271,-0.93637,0.082833,-0.0843212,-0.848481,9.47286,0.415614,-1.09066,-0.157022
287392,-0.0178872,-0.910223,0.0870607,-0.0843183,-0.848481,9.4723,0.415614,-1.09066,-0.157022
288554,-0.0178841,-0.910223,0.0864572,0.348428,-0.929922,9.46555,0.416075,-1.08669,-0.157338
290005,-0.017881,-0.910222,0.0858536,0.451835,-1.08702,9.47549,0.418274,-1.08348,-0.157024
291287,-0.042639,-0.982889,0.0855833,0.451838,-1.08702,9.47493,0.418274,-1.08348,-0.157024
291443,-0.0426359,-0.982889,0.0849798,0.0510612,-0.916776,9.47405,0.417213,-1.08643,-0.156385
292905,-0.0426328,-0.982888,0.0843762,-0.160404,-0.725684,9.49019,0.415319,-1.08751,-0.156937
294312,-0.0426297,-0.982888,0.0837726,-0.249448,-0.814246,9.48125,0.415392,-1.08981,-0.156464
295071,-0.0426297,-0.982888,0.0837726,-0.249448,-0.814246,9.48125,0.415392,-1.08981,-0.156464
295217,-0.0553271,-1.02651,0.0833341,-0.249443,-0.814246,9.48063,0.415392,-1.08981,-0.156464
295760,-0.0553219,-1.02651,0.0826689,0.178009,-0.9224,9.49449,0.416307,-1.08634,-0.156845
297218,-0.0553168,-1.02651,0.0820037,0.594559,-0.927362,9.53978,0.416018,-1.08225,-0.157107
298633,-0.0553116,-1.02651,0.0813385,0.856289,-1.06747,9.53859,0.418155,-1.07807,-0.158025
299171,-0.0566778,-1.04064,0.0817737,0.856293,-1.06747,9.53797,0.418155,-1.07807,-0.158025
300041,-0.0566726,-1.04064,0.0811085,0.692915,-1.05261,9.5521,0.418533,-1.07646,-0.157592
301487,-0.0566674,-1.04064,0.0804433,0.188148,-0.888993,9.57351,0.417441,-1.07938,-0.157049
302928,-0.0566623,-1.04064,0.0797781,-0.21489,-0.893891,9.57484,0.417037,-1.08231,-0.157757
303086,-0.03361,-0.906004,0.0857559,-0.214885,-0.893891,9.57422,0.417037,-1.08231,-0.157757
304363,-0.0336049,-0.906004,0.0850908,-0.468911,-0.89356,9.61831,0.417179,-1.08612,-0.157337
304842,-0.0336049,-0.906004,0.0850908,-0.468911,-0.89356,9.61831,0.417179,-1.08612,-0.157337
305797,-0.0335997,-0.906005,0.0843375,-0.198177,-0.994486,9.62276,0.417605,-1.08478,-0.156833
307055,-0.0217896,-0.864118,0.0864462,-0.198172,-0.994486,9.62206,0.417605,-1.08478,-0.156833
307217,-0.0217845,-0.864118,0.0856929,0.181957,-1.09402,9.65559,0.419192,-1.0819,-0.157437
308629,-0.0217793,-0.864118,0.0849397,0.349327,-1.08247,9.63711,0.419674,-1.07907,-0.157985
310093,-0.0217742,-0.864118,0.0841865,-0.00609957,-1.04346,9.62143,0.420106,-1.08039,-0.156784
310981,-0.0237805,-1.01985,0.0863451,-0.00609476,-1.04346,9.62073,0.420106,-1.08039,-0.156784
311530,-0.0237753,-1.01985,0.0855918,-0.70146,-0.84291,9.60898,0.418517,-1.08611,-0.156464
312945,-0.0237701,-1.01985,0.0848386,-1.3593,-0.791329,9.58435,0.417463,-1.09363,-0.15663
314327,-0.023765,-1.01985,0.0840854,-1.72182,-0.844482,9.59947,0.41747,-1.10035,-0.156379
314887,-0.0194278,-1.01402,0.0888096,-1.72182,-0.844482,9.59877,0.41747,-1.10035,-0.156379
315087,-0.0194278,-1.01402,0.0888096,-1.72182,-0.844482,9.59877,0.41747,-1.10035,-0.156379
315802,-0.0194206,-1.01402,0.0879659,-1.53478,-0.831591,9.61919,0.416377,-1.10258,-0.156166
317207,-0.0194134,-1.01402,0.0871223,-1.06828,-0.997422,9.64822,0.41773,-1.10138,-0.156761
318652,-0.0194061,-1.01402,0.0862786,-0.721831,-1.04427,9.64791,0.418972,-1.09966,-0.156828
318815,-0.0171953,-1.01362,0.0876262,-0.721825,-1.04427,9.64713,0.418972,-1.09966,-0.156828
320059,-0.0171881,-1.01362,0.0867825,-0.832348,-0.881627,9.65702,0.417843,-1.10028,-0.156413
321486,-0.0171809,-1.01362,0.0859389,-1.37127,-0.777068,9.66969,0.416803,-1.10621,-0.155685
322749,-0.023464,-1.0981,0.0874095,-1.37127,-0.777068,9.6689,0.416803,-1.10621,-0.155685
322930,-0.0234568,-1.0981,0.0865659,-1.87078,-0.780136,9.66255,0.416499,-1.11264,-0.155859
324368,-0.0234495,-1.0981,0.0857222,-2.1102,-0.695632,9.70484,0.414943,-1.1188,-0.15587
325068,-0.0234495,-1.0981,0.0857222,-2.1102,-0.695632,9.70484,0.414943,-1.1188,-0.15587
325812,-0.0234403,-1.0981,0.0846869,-1.7874,-0.786806,9.74006,0.415172,-1.11999,-0.156468
326688,-0.0304856,-1.18872,0.0800065,-1.78739,-0.786806,9.73909,0.415172,-1.11999,-0.156468
327223,-0.0304764,-1.18872,0.0789712,-1.23921,-1.00176,9.75852,0.416672,-1.11786,-0.157584
328650,-0.0304671,-1.18872,0.0779359,-0.810751,-1.03687,9.77699,0.417827,-1.11503,-0.157758
330097,-0.0304578,-1.18872,0.0769006,-0.763945,-0.89694,9.79,0.416709,-1.11359,-0.157014
330613,-0.034065,-1.21795,0.0883119,-0.763936,-0.896941,9.78903,0.416709,-1.11359,-0.157014
331530,-0.0340558,-1.21795,0.0872766,-1.20201,-0.810105,9.81234,0.41592,-1.11786,-0.156536
332947,-0.0340465,-1.21796,0.0862413,-1.58142,-0.826828,9.80498,0.415856,-1.1221,-0.156724
334384,-0.0340372,-1.21796,0.085206,-1.84642,-0.793541,9.85456,0.415105,-1.12744,-0.156173
334538,-0.0111771,-1.0743,0.0936385,-1.84641,-0.793542,9.8536,0.415105,-1.12744,-0.156173
334989,-0.0111771,-1.0743,0.0936385,-1.84641,-0.793542,9.8536,0.415105,-1.12744,-0.156173
335822,-0.0111647,-1.0743,0.0924504,-1.54618,-0.874726,9.89298,0.415175,-1.12751,-0.156581
337278,-0.0111523,-1.0743,0.0912623,-1.02556,-1.13106,9.89649,0.417764,-1.12485,-0.157491
338450,-0.00927543,-1.18731,0.0893799,-1.02555,-1.13106,9.89538,0.417764,-1.12485,-0.157491
338710,-0.00926305,-1.18731,0.0881918,-0.546954,-1.11217,9.8972,0.418993,-1.12066,-0.157606
340116,-0.00925067,-1.18731,0.0870037,-0.386617,-0.912624,9.9101,0.417246,-1.11739,-0.157272
341591,-0.00923828,-1.18731,0.0858155,-0.706436,-0.906599,9.88689,0.417678,-1.11911,-0.15682
342431,-0.00829281,-1.22405,0.0861507,-0.706425,-0.906599,9.88578,0.417678,-1.11911,-0.15682
343013,-0.00828042,-1.22405,0.0849626,-1.10428,-0.834496,9.86265,0.417084,-1.12213,-0.15728
344446,-0.00826804,-1.22405,0.0837745,-1.42659,-0.701311,9.8977,0.415014,-1.12654,-0.156924
345132,-0.00826804,-1.22405,0.0837745,-1.42659,-0.701311,9.8977,0.415014,-1.12654,-0.156924
345882,-0.0082536,-1.22405,0.0824704,-1.23315,-0.929829,9.88307,0.417089,-1.12673,-0.15715
346370,0.00572425,-1.0561,0.0839306,-1.23313,-0.929829,9.88185,0.417089,-1.12673,-0.15715
347313,0.00573869,-1.05611,0.0826265,-0.725038,-0.991212,9.87239,0.417889,-1.12305,-0.157599
348732,0.00575314,-1.05611,0.0813225,-0.345904,-0.953104,9.86093,0.417315,-1.1191,-0.157919
350142,0.00576759,-1.05611,0.0800184,-0.255049,-0.961036,9.79672,0.417969,-1.11577,-0.157686
350228,0.00213267,-1.09728,0.0867865,-0.255036,-0.961036,9.79551,0.417969,-1.11577,-0.157686
351607,0.00214711,-1.09728,0.0854824,-0.644731,-0.749117,9.75359,0.415822,-1.11815,-0.157141
353027,0.00216156,-1.09728,0.0841783,-0.998673,-0.664426,9.70496,0.414687,-1.12044,-0.156914
354153,0.000278015,-1.11074,0.0771572,-0.998659,-0.664426,9.70374,0.414688,-1.12044,-0.156914
354425,0.000292461,-1.11074,0.0758531,-1.29152,-0.718198,9.68799,0.41413,-1.12448,-0.156663
354807,0.000292461,-1.11074,0.0758531,-1.29152,-0.718198,9.68799,0.41413,-1.12448,-0.156663
355866,0.000310003,-1.11074,0.074443,-1.0524,-0.820229,9.68685,0.414347,-1.12386,-0.157454
357328,0.000327545,-1.11074,0.0730328,-0.559083,-1.01294,9.66774,0.416194,-1.11997,-0.15768
358188,-0.0296326,-1.1118,0.0699189,-0.559066,-1.01294,9.66642,0.416194,-1.11997,-0.15768
358756,-0.0296151,-1.1118,0.0685088,-0.148836,-0.929671,9.65475,0.41579,-1.11584,-0.15774
360206,-0.0295975,-1.1118,0.0670986,0.00984085,-0.923377,9.61734,0.41606,-1.11134,-0.157793
361618,-0.02958,-1.1118,0.0656885,-0.378514,-0.867132,9.5644,0.415811,-1.1137,-0.157418
362112,-0.0160379,-1.00621,0.0809096,-0.378498,-0.867132,9.56309,0.415811,-1.1137,-0.157418
363055,-0.0160203,-1.00621,0.0794995,-0.629662,-0.682571,9.5543,0.413492,-1.11439,-0.15722
364500,-0.0160028,-1.00621,0.0780893,-0.945339,-0.774379,9.53729,0.413676,-1.11834,-0.155867
365128,-0.0160028,-1.00621,0.0780893,-0.945339,-0.774379,9.53729,0.413676,-1.11834,-0.155867
365909,-0.0159811,-1.00621,0.0766034,-0.662632,-1.01161,9.51053,0.415803,-1.11649,-0.15698
366015,-0.00911647,-0.972153,0.0730471,-0.662612,-1.01161,9.50914,0.415803,-1.11649,-0.15698
367331,-0.0090948,-0.972153,0.0715612,-0.228819,-1.04132,9.52326,0.416455,-1.11287,-0.157296
368797,-0.00907313,-0.972152,0.0700753,0.185303,-1.08058,9.51538,0.41734,-1.10796,-0.157634
369945,-0.0369824,-1.084,0.0688568,0.185323,-1.08058,9.51399,0.41734,-1.10796,-0.157634
370202,-0.0369607,-1.084,0.0673709,0.292029,-1.09422,9.49129,0.418565,-1.10367,-0.157555
371658,-0.036939,-1.084,0.065885,-0.126454,-0.936255,9.46878,0.417349,-1.10575,-0.157746
373086,-0.0369173,-1.084,0.0643991,-0.44273,-0.833238,9.48628,0.416229,-1.10685,-0.158034
373876,-0.0581412,-0.962547,0.0793015,-0.44271,-0.833238,9.48489,0.416229,-1.10685,-0.158034
374517,-0.0581196,-0.962547,0.0778156,-0.717991,-0.956152,9.47413,0.416991,-1.11036,-0.157162
374932,-0.0581196,-0.962547,0.0778156,-0.717991,-0.956152,9.47413,0.416991,-1.11036,-0.157162
375955,-0.0580969,-0.962547,0.0763055,-0.383611,-1.07307,9.48869,0.418425,-1.10794,-0.157589
377390,-0.0580742,-0.962547,0.0747953,0.0535032,-1.08391,9.50974,0.418904,-1.10401,-0.158062
377829,-0.038341,-0.923242,0.0899166,0.0535244,-1.08391,9.50833,0.418904,-1.104,-0.158062
378820,-0.0383183,-0.923242,0.0884065,0.427886,-1.13673,9.4678,0.420365,-1.09902,-0.158647
380249,-0.0382956,-0.923242,0.0868963,0.463599,-0.966258,9.44983,0.419738,-1.09527,-0.157812
381653,-0.0382729,-0.923242,0.0853862,-0.0232602,-0.823387,9.4162,0.417873,-1.0979,-0.157244
381779,-0.0360162,-0.99047,0.0967118,-0.023239,-0.823387,9.4148,0.417873,-1.0979,-0.157244
383127,-0.0359935,-0.99047,0.0952016,-0.445876,-0.859212,9.38245,0.418063,-1.10004,-0.157614
384541,-0.0359708,-0.99047,0.0936915,-0.804786,-0.805705,9.42397,0.416859,-1.10497,-0.157123
385204,-0.0359708,-0.99047,0.0936915,-0.804786,-0.805705,9.42397,0.416859,-1.10497,-0.157123
385687,-0.02649,-1.03223,0.0855587,-0.804761,-0.805705,9.42254,0.416859,-1.10497,-0.157123
385965,-0.0264632,-1.03223,0.0840272,-0.450292,-0.892994,9.43693,0.416977,-1.10272,-0.15804
387419,-0.0264363,-1.03223,0.0824957,0.0485559,-1.0759,9.46634,0.419294,-1.09908,-0.158667
388828,-0.0264095,-1.03223,0.0809642,0.539256,-1.02721,9.4529,0.418714,-1.09302,-0.15909
389591,-0.0521258,-1.04576,0.0773926,0.539281,-1.02721,9.45147,0.418714,-1.09302,-0.15909
390261,-0.052099,-1.04576,0.0758611,0.527596,-0.977317,9.4313,0.418926,-1.0898,-0.158388
391692,-0.0520722,-1.04576,0.0743296,0.0251165,-0.892898,9.39522,0.417918,-1.09221,-0.158306
393128,-0.0520454,-1.04576,0.0727981,-0.538563,-0.746529,9.37446,0.416298,-1.0961,-0.157909
393543,-0.0303715,-0.930905,0.0866834,-0.538538,-0.746529,9.37303,0.416298,-1.09609,-0.157909
394566,-0.0303447,-0.930905,0.0851519,-0.994179,-0.795899,9.37289,0.416043,-1.10151,-0.157108
395095,-0.0303447,-0.930905,0.0851519,-0.994179,-0.795899,9.37289,0.416043,-1.10151,-0.157108
395963,-0.0303158,-0.930905,0.0835485,-0.875768,-0.859498,9.37889,0.416094,-1.10244,-0.157886
397421,-0.0302869,-0.930905,0.0819452,-0.606367,-0.970129,9.40053,0.41695,-1.10128,-0.158618
397488,-0.022612,-1.09595,0.076393,-0.606341,-0.970129,9.39904,0.41695,-1.10128,-0.158618
398876,-0.0225831,-1.09595,0.0747897,-0.39791,-1.02734,9.42002,0.417913,-1.09957,-0.158656
400310,-0.0225543,-1.09595,0.0731863,-0.450582,-0.941739,9.44835,0.417515,-1.09949,-0.158557
401418,-0.0492576,-1.14915,0.0707773,-0.450555,-0.941739,9.44686,0.417515,-1.09949,-0.158557
401723,-0.0492287,-1.14915,0.069174,-0.758939,-0.904911,9.46802,0.417009,-1.10247,-0.158395
403137,-0.0491998,-1.14915,0.0675706,-0.902701,-0.901916,9.48678,0.417248,-1.10472,-0.158267
404596,-0.049171,-1.14915,0.0659673,-0.840029,-0.843856,9.52797,0.416231,-1.10587,-0.157998
404836,-0.049171,-1.14915,0.0659673,-0.840029,-0.843856,9.52797,0.416231,-1.10587,-0.157998
405352,-0.0329749,-1.05282,0.0789789,-0.839997,-0.843856,9.52643,0.416231,-1.10586,-0.157998
406034,-0.0329408,-1.05282,0.0773196,-0.524364,-0.996843,9.54161,0.417467,-1.10409,-0.15929
407471,-0.0329068,-1.05282,0.0756604,-0.171319,-1.07964,9.54427,0.41845,-1.10103,-0.159554
408908,-0.0328727,-1.05282,0.0740011,-0.0426039,-0.970593,9.5667,0.417576,-1.0989,-0.158966
409245,-0.0246745,-1.02885,0.0834048,-0.0425722,-0.970593,9.56516,0.417576,-1.0989,-0.158966
410314,-0.0246404,-1.02885,0.0817455,-0.18734,-0.957008,9.55709,0.418112,-1.09877,-0.159127
411768,-0.0246064,-1.02885,0.0800863,-0.539876,-0.825526,9.57668,0.416675,-1.1013,-0.158885
413173,-0.021511,-1.02106,0.0873228,-0.539844,-0.825526,9.57513,0.416675,-1.1013,-0.158885
413206,-0.0214769,-1.02106,0.0856635,-0.875247,-0.771293,9.60703,0.415903,-1.1049,-0.158985
414596,-0.0214429,-1.02106,0.0840043,-0.889545,-0.800835,9.66166,0.415488,-1.10686,-0.159296
415064,-0.0214429,-1.02106,0.0840043,-0.889545,-0.800835,9.66166,0.415488,-1.10686,-0.159296
416028,-0.0214067,-1.02106,0.0823346,-0.513199,-0.793371,9.71327,0.41457,-1.10533,-0.160103
417131,-0.0216657,-1.07662,0.0803667,-0.513166,-0.793371,9.71172,0.41457,-1.10533,-0.160103
417461,-0.0216295,-1.07662,0.0786971,0.0885611,-0.974325,9.73815,0.416381,-1.10029,-0.160334
418900,-0.0215934,-1.07662,0.0770274,0.545262,-0.958911,9.76039,0.416652,-1.09462,-0.160072
420322,-0.0215573,-1.07662,0.0753577,0.622341,-0.933564,9.74572,0.41659,-1.09085,-0.160313
421085,-0.0217425,-0.943116,0.0815057,0.622375,-0.933564,9.74416,0.41659,-1.09085,-0.160313
421805,-0.0217064,-0.943116,0.079836,0.205136,-0.901165,9.70288,0.41661,-1.09153,-0.159927
423247,-0.0216703,-0.943116,0.0781664,-0.423926,-0.764017,9.67565,0.414766,-1.09609,-0.159395
424697,-0.0216342,-0.943116,0.0764967,-0.817602,-0.789926,9.64699,0.414582,-1.09987,-0.159195
425028,0.00477037,-0.900121,0.082233,-0.817568,-0.789926,9.64544,0.414582,-1.09987,-0.159195
425278,0.00477037,-0.900121,0.082233,-0.817568,-0.789926,9.64544,0.414582,-1.09987,-0.159195
426110,0.00481061,-0.900121,0.0805114,-0.81036,-0.803318,9.65154,0.414028,-1.10244,-0.159537
427537,0.00485085,-0.900121,0.0787898,-0.242097,-0.949765,9.65606,0.414795,-1.09819,-0.160371
428943,-0.0191067,-1.07266,0.0753474,-0.24206,-0.949766,9.65445,0.414795,-1.09819,-0.160371
428963,-0.0190664,-1.07266,0.0736258,0.186838,-1.11866,9.62152,0.417559,-1.09445,-0.159642
430375,-0.0190262,-1.07266,0.0719042,0.392389,-0.936564,9.60776,0.416457,-1.09022,-0.160073
431810,-0.0189859,-1.07266,0.0701827,-0.0122797,-0.856743,9.57061,0.41576,-1.09179,-0.159801
432891,-0.0313082,-1.1134,0.0846274,-0.0122422,-0.856744,9.569,0.41576,-1.09178,-0.159801
433242,-0.031268,-1.1134,0.0829058,-0.576146,-0.892562,9.49961,0.416249,-1.09613,-0.159291
434682,-0.0312277,-1.1134,0.0811843,-0.991566,-0.72442,9.51767,0.413955,-1.10066,-0.159023
434883,-0.0312277,-1.1134,0.0811843,-0.991566,-0.72442,9.51767,0.413955,-1.10066,-0.159023
436120,-0.0311844,-1.1134,0.0794527,-1.04428,-0.957176,9.4837,0.415752,-1.10424,-0.159545
436824,-0.0221125,-0.957313,0.0905605,-1.04424,-0.957176,9.48208,0.415752,-1.10424,-0.159545
437532,-0.0220692,-0.957312,0.0888289,-0.548588,-1.16177,9.45958,0.418162,-1.10092,-0.159888
438974,-0.0220259,-0.957312,0.0870973,-0.193482,-1.01189,9.47754,0.417143,-1.0987,-0.159363
440437,-0.0219825,-0.957312,0.0853657,0.0953394,-1.06565,9.42468,0.418275,-1.0948,-0.160016
440754,-0.0397548,-1.09409,0.08516,0.0953798,-1.06565,9.42306,0.418275,-1.0948,-0.160016
441880,-0.0397115,-1.09409,0.0834284,-0.172549,-0.89294,9.42926,0.417154,-1.09603,-0.159396
443315,-0.0396682,-1.09409,0.0816969,-0.467043,-0.758724,9.42799,0.415188,-1.09823,-0.158675
444695,-0.0396248,-1.09409,0.0799653,-0.655393,-0.905315,9.45262,0.416695,-1.10034,-0.158571
444697,-0.0487715,-1.15669,0.0830113,-0.655352,-0.905315,9.451,0.416695,-1.10034,-0.158571
444965,-0.0487715,-1.15669,0.0830113,-0.655352,-0.905315,9.451,0.416695,-1.10034,-0.158571
446160,-0.048723,-1.15669,0.0812071,-0.55041,-0.898909,9.45536,0.415971,-1.10129,-0.159468
447624,-0.0486745,-1.15669,0.0794029,-0.0944782,-1.0287,9.44033,0.417579,-1.09714,-0.159811
448622,-0.0439476,-1.05001,0.0826001,-0.094433,-1.0287,9.43865,0.417579,-1.09714,-0.159811
448993,-0.0438991,-1.05001,0.0807958,0.129021,-0.921499,9.42812,0.417002,-1.09523,-0.159319
450441,-0.0438506,-1.05001,0.0789916,0.311042,-0.81493,9.41213,0.415523,-1.09106,-0.159818
451899,-0.0438021,-1.05001,0.0771874,-0.0607221,-0.915124,9.40426,0.416608,-1.09345,-0.159175
452557,-0.0297488,-0.969389,0.0849439,-0.0606769,-0.915124,9.40258,0.416608,-1.09345,-0.159175
453337,-0.0297003,-0.969389,0.0831397,-0.298353,-0.865996,9.44893,0.416025,-1.09456,-0.158882
454754,-0.0296518,-0.969389,0.0813355,-0.480589,-0.931874,9.48559,0.416455,-1.09713,-0.158468
455226,-0.0296518,-0.969389,0.0813355,-0.480589,-0.931874,9.48559,0.416455,-1.09713,-0.158468
456163,-0.0295961,-0.969389,0.0793861,-0.297092,-1.09234,9.47361,0.418507,-1.09634,-0.159395
456467,-0.0225019,-0.916639,0.0835395,-0.29704,-1.09234,9.47179,0.418507,-1.09634,-0.159395
457589,-0.0224462,-0.916639,0.0815901,0.0684681,-0.991827,9.45177,0.41822,-1.09295,-0.159607
459004,-0.0223905,-0.916639,0.0796407,0.289122,-0.892538,9.42731,0.417025,-1.09028,-0.159304
460448,-0.0247926,-1.02672,0.0837246,0.289174,-0.892537,9.42549,0.417025,-1.09027,-0.159304
460467,-0.0247368,-1.02672,0.0817752,0.269825,-0.942905,9.37581,0.417907,-1.08787,-0.159623
461921,-0.0246811,-1.02672,0.0798257,-0.237562,-0.882519,9.35998,0.416869,-1.09127,-0.159602
463360,-0.0246254,-1.02672,0.0778763,-0.787708,-0.924799,9.35411,0.417456,-1.09544,-0.159503
